logFC	AveExpr	t	P.Value	adj.P.Val	B
Nubp2	-0.125351264666445	5.07589930729243	-0.36467451557636	0.71916691413326	0.906720879154153	-6.20552540255559
Uchl1	-0.269419923432367	5.90199117611542	-0.628030531972449	0.537062167416862	0.804305358687096	-6.2056688671102
Swt1	-0.138618040197636	5.11034972866647	-0.245331796409786	0.808689541857523	0.947511886040482	-6.20644574410148
Trmt2b	0.272139638693377	4.49725441152886	0.688557955859532	0.498980513909518	0.777042854600536	-6.20645569994629
Prdx3	-0.168515914221638	6.63944900509275	-0.951046064407311	0.352889285168221	0.664311561089748	-6.20645797462766
Trip4	0.145466472303915	5.36972439284875	0.697402371292787	0.493547760065884	0.77284071491124	-6.20660695384226
Slc22a17	0.157870710976538	4.0063423124825	0.464687718146992	0.647154482252504	0.868367245012374	-6.20671377563939
Zfand1	-0.11869603926038	4.5178724861386	-0.413225482147259	0.683821022736453	0.887886207494481	-6.2067143353293
Brms1l	0.127714758334844	4.82496631528263	0.547965854405877	0.589755791951686	0.83726385101904	-6.20672124639698
Eif4g1	-0.259850204970437	9.81739235298476	-1.03564461609209	0.312680310453794	0.6299243857965	-6.20686227908068
Med20	0.167728173633517	5.24396732347792	0.705042107519991	0.488882543520861	0.770214867543037	-6.2069878081002
Zfp12	-0.127895833193099	5.06304133522942	-0.698541074949318	0.492850785781022	0.77243709647906	-6.20703014656725
Tmem186	-0.143270401391318	4.7823142013338	-0.519370466615257	0.609180431040899	0.846539852094715	-6.20704753607747
Uck2	-0.191729035808964	7.29732626837082	-0.97737731170258	0.340011831909854	0.654470056605761	-6.20716043630767
Ssr2	-0.19967087051315	7.51350440325308	-0.97490109698406	0.341208867288431	0.655477439519441	-6.20776520370223
Mzt2	0.00883661595790297	4.07012661844156	0.0332610010638888	0.97379486847765	0.991148505480642	-6.20782923683355
Tcf7l1	0.195576713679434	4.10423820094608	0.543246380435945	0.592940469885382	0.838654936125687	-6.20793002119342
Tmem63a	0.235154517121324	4.63711457633531	0.597508098554741	0.556847267564703	0.813980287311981	-6.20840901711227
Fbxl18	-0.0539755228676064	4.27147809427272	-0.149447588379496	0.882691341914414	0.975235326530849	-6.20844363356387
Spty2d1	0.299478435930109	5.93013855957166	0.90449410693884	0.376458255888511	0.686587100435637	-6.20857718197012
Ube2f	-0.0591300635735337	4.67288375587118	-0.223428443536024	0.825459478105232	0.954122522488112	-6.20883589298326
Spata2	-0.117482282801565	4.77243305467448	-0.371548531008832	0.714120784483202	0.904854032697139	-6.20896143913794
Tbc1d5	0.218020456084264	4.31059498034417	0.623595182180828	0.539913467846392	0.806355007461096	-6.20923903206953
Letm1	-0.140919241948987	5.35513072474978	-0.566123539710229	0.577582827938475	0.828979053374155	-6.20924020895143
Mtor	0.177043756526315	6.98314650427739	0.979181581590711	0.339141449857436	0.654154357557442	-6.20992371027831
Cstb	0.392253663490379	5.17726224337899	0.593597959210363	0.559409265270131	0.816142487851013	-6.21029954929246
Slc7a5	-0.251101976132741	6.9254876656734	-0.82076406988025	0.421418498943157	0.723105631059515	-6.21042360913615
Ppp1r15b	-0.183950023093366	7.44037175883978	-0.990520433573926	0.333706801919217	0.649441935420799	-6.21044414973244
H3f3b	-0.363059375931762	9.16275433837118	-1.03123416213508	0.314693153861103	0.631761371384548	-6.21059965413607
Arhgap39	-0.150278719965334	5.01624619137196	-0.568038646893546	0.576306386677007	0.827817268062107	-6.2108120626228
Usp53	0.0482242045485179	4.63757541196665	0.169089602342473	0.867417965461198	0.970035048612851	-6.21120090909698
Psmd10	0.108601220238146	4.53185475093401	0.286644411739683	0.7773214415013	0.932567268455745	-6.21131449508071
Abl1	0.200986006575394	7.46384354438488	1.01954567091831	0.320071812288735	0.636093321638881	-6.2113582886746
Rpl7l1	-0.300060651592257	7.4597533743417	-0.986684742438857	0.335538425182953	0.651348375154834	-6.21141833842938
Acap2	0.215240257865551	7.79303519791674	1.03184105672505	0.314415636594907	0.631624659985301	-6.21143686296593
Eef1d	-0.222526575399313	8.05421436430091	-1.01778226110148	0.320888860145199	0.637142043491449	-6.21173767963819
Atp10d	-0.225521883964078	5.13486496405183	-0.714231598886761	0.483304988678389	0.766047602723968	-6.21178180657773
Tbcb	0.192617163752073	5.54350569463293	0.68888745127592	0.498777507009585	0.776956045758066	-6.21189938716063
Gm3414	-0.0978156833329846	4.03544006244753	-0.258985846053264	0.798282639984302	0.942693451535168	-6.21217545586374
Tada2b	0.0933493298617618	4.35909173143556	0.308223280551945	0.761087159690302	0.925371605744209	-6.21224477159591
Plrg1	-0.190211775864616	6.48690144557544	-0.883135474823266	0.387614488627079	0.696043813330177	-6.21236356113864
Ptdss2	0.049051637547735	4.53535676970655	0.155520383106443	0.877963905993263	0.973612106071999	-6.21249716438662
Rilpl1	0.179128189697187	4.47326170023673	0.581991467672426	0.567050140373645	0.822400048982282	-6.21269520771575
Got2	-0.164342148024192	7.39745685634059	-1.00622950778201	0.326277902954208	0.642489008205922	-6.21293482260551
Pde4dip	0.176073356010972	5.8306541510084	0.825178649420116	0.418966180811769	0.721352845631315	-6.21296749124055
Syt14	-0.289222869909156	5.13262977914928	-0.814353573616635	0.424995652225406	0.725577735241477	-6.2129754490148
Itpk1	-0.150593808036204	5.18344501444058	-0.282316954531621	0.780589996941053	0.934354577199492	-6.21300274691293
Efna4	-0.113886194036811	4.04069220270088	-0.383515711000208	0.705367965822366	0.900440693849215	-6.21333397586903
Nrip1	-0.128302716276066	4.9879795248381	-0.552617426467595	0.586625258252914	0.835310522103282	-6.21340037220065
Zfp182	-0.0279434975300905	4.37818149849018	-0.0768715292633444	0.939486565284945	0.984962929653573	-6.21343783897396
Zdhhc16	0.107391199940052	4.65864138377123	0.421076539216961	0.678172115373819	0.88412060309174	-6.2135486834554
Ankrd46	0.217824644771842	5.58331543561494	0.868852745308348	0.395194600184427	0.702922316891332	-6.21360563412141
Unc13b	-0.177722741325203	4.81277832785178	-0.464678844634332	0.647160729224536	0.868367245012374	-6.21361380938063
Rin2	0.403801026444441	4.58236305483933	0.696843033963845	0.493890325450287	0.773071209575469	-6.21389777037156
Nr2f2	-0.000966661813563086	2.49913091185112	-0.00229374004363514	0.998192497608363	0.999353811267341	-6.21393310702484
Spire1	-0.196299684624528	6.30399591558643	-0.868041731913148	0.395627896051797	0.70312130459329	-6.21434660938675
Ifngr2	0.253760959235809	4.55612852849423	0.697790333418932	0.493310233619251	0.772772641239169	-6.21486279692294
Ggact	-0.0383002725834318	4.04420661499872	-0.148789374707577	0.88320400937215	0.975400514172439	-6.21490493347016
Pick1	0.117214260971352	4.83716302671427	0.499928334513908	0.622560006774891	0.85329752227511	-6.21503152022724
Fis1	0.162036232476616	5.64594219321498	0.806151968664422	0.429600010794956	0.728171728359377	-6.21539789310093
Hmg20b	0.148164726101911	5.03676571262032	0.671612629647093	0.509484219355382	0.784065748561691	-6.21541564838034
Taf7	0.0183357782606803	5.4298146573857	0.0522524431039629	0.958843895259696	0.986442761894253	-6.21543844906086
Myo6	-0.293744668676177	5.15269464784853	-0.52857630156009	0.602893557156802	0.843663726764287	-6.21592972130888
Anapc11	0.124299740630406	5.18373253406239	0.592494225040649	0.560133565582579	0.816973283822435	-6.21604422117748
Lage3	-0.206531151657525	5.16477312102158	-0.580853808237444	0.567801981192135	0.823017938385938	-6.21614764580623
9530082P21Rik	0.377502951846099	4.62911363386727	0.616107229796156	0.544745597693933	0.808764029668847	-6.21630702250952
Skap2	0.223788867515866	5.45379622728022	0.693721869944427	0.495804389820477	0.774917732998766	-6.2163785603802
Lmbr1l	0.06342010974054	4.38385776777961	0.264288825306403	0.794251051907873	0.940551073589541	-6.21651494346323
D3Ertd254e	-0.175857100550209	5.43075900353264	-0.661880574063447	0.515572627102338	0.789008266161308	-6.21653184944355
Nek8	0.0903894660089195	4.35126706921937	0.38999038412434	0.70064971936537	0.898266457961756	-6.21656773158494
Rbm20	0.232741423044662	4.20918744919309	0.901781693934559	0.377863104201199	0.687708276072473	-6.21699681645581
Larp4b	-0.137048739022494	7.31872044335647	-0.979404398700992	0.339034069396853	0.654154357557442	-6.21700739719562
Tmem135	0.141841507629838	4.9053753461199	0.564292369459248	0.578804662405875	0.829904900494627	-6.2170687368623
Zfp316	0.175045488472383	3.72783652995775	0.540862868067173	0.594552070156647	0.839479943482552	-6.21759123139614
Sfrp1	-0.571874377891422	6.19472676039996	-0.562432535818712	0.580046958522163	0.830777091242741	-6.21763198206885
Fntb	0.0519670228230824	4.78245130163628	0.16014563384655	0.87436645671793	0.972501453950881	-6.21769188609139
Ptpn21	0.0581253351075954	4.16183614148472	0.137891368081072	0.891699697085933	0.977674518212729	-6.21784131277123
Flywch1	-0.231856011989597	5.37492395191387	-0.724953944707371	0.476844301787677	0.762912322722667	-6.21832914780691
Ensa	0.169307738997684	6.7094886736647	0.953226667665222	0.351810389547241	0.663284924016468	-6.21836434062915
Ube2a	0.0681270202733115	4.82004207011912	0.150642392681891	0.881760871656037	0.974889010657429	-6.21844537551214
Mrps12	-0.101612838678249	4.89741487682412	-0.387062705858364	0.702781662104561	0.899202177485999	-6.21857459656954
Fastk	-0.127464951063987	5.62132759770631	-0.717654661044344	0.481236901090724	0.764542965761045	-6.21881116145098
Tmem229b	-0.107202481044807	3.50995119358723	-0.293460881538996	0.772181533637539	0.930571937573537	-6.21932111385342
Lyst	0.132782074277904	4.76362604624125	0.325686997539672	0.748030784863284	0.920901954235985	-6.21965351295312
C1galt1	0.101779533038115	4.69607225898925	0.293721689121045	0.771985085460435	0.930571937573537	-6.21972774042747
Vps37b	-0.0215155479700417	4.31928033048837	-0.0875330835284208	0.931114871471223	0.983685118054711	-6.2199318904278
Fam207a	0.167065104083049	5.25256350491771	0.687143829902305	0.49985231372543	0.777558960358339	-6.21993917643535
Fbxl7	0.00139225449234637	2.64238125842087	0.0023877024842507	0.998118453906486	0.999353811267341	-6.22020159175695
Zfp608	0.518465943732949	4.53055115249803	0.970720827435786	0.343236246071962	0.655916059474142	-6.22054710928179
Irak1	0.22673172307252	6.55782322658604	0.96007395735611	0.348437185899785	0.660209910093377	-6.22057089040256
Wdr20	-0.0487647968390341	4.49463902401788	-0.202477274309657	0.841581121224198	0.960870373421093	-6.22082081312242
Rnf121	-0.029854206724977	4.37491577331287	-0.14312077167819	0.88762130908793	0.976500072038499	-6.2208873301009
Pcf11	-0.2757174387935	6.92174387051574	-0.935313776955673	0.360739808379636	0.671424144240305	-6.22118704232637
Atpif1	-0.194886856103655	7.25208798412028	-0.985554261297323	0.336079580410011	0.651895539060006	-6.22143300833281
Tbrg4	-0.267231308604489	6.10756142414094	-0.773959720856718	0.447972010492148	0.742285596126622	-6.22155681365092
Hmg20a	-0.191299803033608	5.47177998502655	-0.80081809573818	0.43261110680674	0.730385983843956	-6.22213097078056
Fam69b	-0.108295032288877	4.47888740220367	-0.379426058505154	0.708354502605557	0.901852885074064	-6.22218695802862
Zc3h10	0.0652418250070408	4.56182308772388	0.289181795732302	0.775406905995877	0.931427949296744	-6.22232696565212
Fbxo42	-0.11069295222102	5.63802375406461	-0.629562262104091	0.536079377616978	0.804034254000626	-6.22262251189336
Rabep1	-0.206245800276557	6.99279959897341	-0.941043487846672	0.357867084276626	0.668810939705936	-6.22274401089938
Eid2	-0.0223234964272248	4.13735632622613	-0.0828580548498341	0.934784859435952	0.984350658981588	-6.2235056143711
Exoc4	0.2452020082494	8.02188128260603	1.01949290068422	0.32009624127203	0.636093321638881	-6.22355980208664
Macrod1	0.0262941385056941	3.2795652543663	0.0761679390162171	0.940039304532533	0.984962929653573	-6.22369695198576
1700123O20Rik	-0.104119596101422	4.64316820155935	-0.278334783253081	0.783601448566238	0.935710579246051	-6.22388032553695
Atp6v0e2	0.159203081747433	4.52078616638819	0.707556589204211	0.487352680587559	0.769298266920187	-6.22393226275923
Siah1a	-0.0999973782844137	4.79862263949289	-0.44882020924111	0.658367623082209	0.873995029618821	-6.2241856653351
Exd2	-0.0851706749532752	4.82481074584736	-0.321722853046037	0.75098784036352	0.922343216666242	-6.22454204410398
Rpl32	-0.24471761928039	9.55837632406754	-1.01822719642149	0.320682568253901	0.637018535432072	-6.22457241089284
l7Rn6	-0.264321356010386	5.53638135258182	-0.628679382186688	0.536645732703479	0.804261056684084	-6.22472136628592
Flad1	0.0730325163155081	4.68137939243233	0.353167498021636	0.727643530618171	0.910950075347973	-6.22475644414471
3830406C13Rik	-0.140576122715469	4.0816066972318	-0.3108576501792	0.759112822111322	0.924706777931519	-6.22484563072469
Pcnxl4	0.0612638521711784	4.26344793187016	0.330695776456381	0.744300186493968	0.919655218721821	-6.22485381332118
2210016L21Rik	-0.0909640374861587	4.71602214029412	-0.481666180665654	0.635251053681143	0.860617446013206	-6.2248803566773
Fig4	0.267100339562635	5.93113115498561	0.81078138295954	0.426997246607695	0.72648741473789	-6.22521473480553
Psmc5	-0.278582953054527	6.86861751942895	-0.889426721974139	0.384306051810285	0.69352563260062	-6.22547763156068
Tmem219	0.0347629085946162	3.77792059738569	0.148984316354884	0.883052168318241	0.975400514172439	-6.22592507761123
Mink1	0.248988383482995	6.73621180326223	0.99796422296064	0.330172070700692	0.646555983651136	-6.22609415300538
Mpzl1	-0.00897302436598757	4.3516803802349	-0.0214200881353768	0.98312198089015	0.994627939095866	-6.22609958985701
2610005L07Rik	0.0969597535689051	4.4763552387404	0.359202101118645	0.723193600003135	0.909134973957061	-6.22611180982851
Mospd2	0.232074731371167	5.22405730399116	0.550912044077609	0.587772027575321	0.835986872056328	-6.22654287798669
Gripap1	0.107698708005962	4.30075403556825	0.355860580873064	0.725656412401065	0.910262299531151	-6.22713925641408
Fuk	0.146385503408062	5.00203943813482	0.498143513969558	0.623795123245059	0.854195914520284	-6.22716210235002
Fam109a	0.0874566705588702	4.2296597186524	0.255383720682711	0.801024467705176	0.943630193125746	-6.22719445410207
Sesn2	0.320401674216321	6.93398865445501	0.986219899796267	0.335760869723929	0.651516862325652	-6.22744825516642
Vkorc1	0.15477162558746	4.28954667611492	0.417361816534888	0.680842492049894	0.886360829426364	-6.22768204022156
Pttg1	-0.565232750323774	5.6570462730523	-0.381005092376063	0.707200811528338	0.900963815588421	-6.22813002002407
Fbxo30	-0.201194075697384	5.82493012573169	-0.694130114616906	0.495553790408878	0.774832104572925	-6.22825796880927
Zfp354c	-0.0893259176126078	4.44571412790418	-0.2386295157616	0.81381140668101	0.950277163035561	-6.22829516634396
Cox19	-0.0648342395954291	4.16117346008844	-0.264005851973519	0.794466034061634	0.940664900293801	-6.22831577568334
Pnrc2	-0.155228797287348	6.63091640596111	-0.942810454033783	0.356984307946534	0.667895802582847	-6.22835188956905
Txndc11	-0.102892090386659	4.86627021533231	-0.38720881531308	0.70267520497977	0.899202177485999	-6.22845992527479
Uri1	-0.250154905764477	6.7634809308276	-0.904210821070149	0.376604816630187	0.686587100435637	-6.22854955521853
Slc7a1	-0.211565914804531	6.73042051179641	-0.89618707117919	0.380771706802651	0.690466224845267	-6.22856358254681
Trappc6b	-0.0535231415353081	4.53974530406449	-0.190752168065648	0.850635224802681	0.963866263073185	-6.22862361049889
Eme1	-0.115853775514877	4.91359385959937	-0.155759679645879	0.877777717547174	0.973612106071999	-6.22868096499941
Tbc1d8	0.327695988808912	4.89277069428386	0.745647912381796	0.464520223797608	0.753013734357695	-6.22873141504374
Crcp	-0.00837400352604156	4.70935876651256	-0.0276406218150453	0.978221656570912	0.992327101096933	-6.22918342797081
Tatdn2	-0.230759493923131	5.90832687110136	-0.718751548833684	0.480575300291202	0.76448632727576	-6.22935789190636
Slc43a3	0.00509766367305797	3.91040954905266	0.0120018183835654	0.990542612384964	0.996625968251281	-6.22939490831536
Pard3b	-0.0691610669708149	2.57226357110648	-0.157245608744366	0.876621730279183	0.973584788695207	-6.22973658852613
Fam206a	0.0366089961259561	4.11663550596716	0.134368867774722	0.894448625248019	0.97809858964986	-6.22990161183574
Gpr180	-0.0674204073937998	4.66696176030898	-0.168647112280672	0.86776147795678	0.970323466838567	-6.23019833941994
Kctd2	0.0137954796643864	4.40496731578694	0.039481712156848	0.968896258903514	0.989420857525688	-6.23037266566817
Dph3	-0.178372602428041	5.18939072007537	-0.537723231728306	0.596678201998515	0.840350351803127	-6.23038019474214
Sash1	0.19048108024454	5.51902717135624	0.581324133558996	0.567491096768993	0.822766982385375	-6.230412693494
Zfp329	-0.156477265775632	4.78002822257072	-0.545425991359746	0.59146862497195	0.838045765585024	-6.23109753673249
Ppp3cb	-0.159030412147781	6.11135730064714	-0.814004775838575	0.425190832805207	0.725695050947842	-6.23144317770162
